Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6388069f83e6ca30c5cfd030,5692e00c8d93fe000efa0459,APPROVED,2022-12-01T01:42:59.301000Z,2022-12-01T01:43:50.656000Z,2022-12-01T01:43:51.153000,2022-12-01T01:43:51.092552Z,52,C109FFJY,3765,Doctorate degree (PhD/other),41,Male,Asian,United States,United States,United States,English,No,Full-Time
638806b356d0340d6c9d96ee,633cbe0c6fa76f7cc4ca1099,AWAITING REVIEW,2022-12-01T01:43:17.768000Z,2022-12-01T01:43:52.066000Z,,2022-12-01T01:43:52.401012Z,35,NOCODE,338,Doctorate degree (PhD/other),29,Male,White,United States,United States,United States,English,No,Full-Time
638806ca67a589c2caec72cd,558a327cfdf99b2d75651681,APPROVED,2022-12-01T01:43:41.544000Z,2022-12-01T01:44:19.411000Z,2022-12-01T01:44:19.830000,2022-12-01T01:44:19.747262Z,38,C109FFJY,4458,Graduate degree (MA/MSc/MPhil/other),56,Male,White,United States,United States,United States,English,No,Full-Time
638806d926f6599e03f0cafe,5809f556b869700001d71179,APPROVED,2022-12-01T01:44:31.895000Z,2022-12-01T01:45:05.875000Z,2022-12-01T01:45:06.263000,2022-12-01T01:45:06.198499Z,34,C109FFJY,4302,Graduate degree (MA/MSc/MPhil/other),37,Male,White,United States,United States,United States,English,No,Full-Time
638806e17d72373193ab8227,60789e0374c40003064855c1,APPROVED,2022-12-01T01:44:04.833000Z,2022-12-01T01:44:32.888000Z,2022-12-01T01:44:33.398000,2022-12-01T01:44:33.326060Z,29,C109FFJY,1499,Graduate degree (MA/MSc/MPhil/other),45,Female,White,United States,United States,United States,English,No,Full-Time
638807313435c0c01b36c154,609bf492ae7a337617aa386d,APPROVED,2022-12-01T01:45:24.821000Z,2022-12-01T01:46:16.379000Z,2022-12-01T01:46:16.820000,2022-12-01T01:46:16.757406Z,52,C109FFJY,1891,Graduate degree (MA/MSc/MPhil/other),47,Female,Mixed,United States,United States,United States,English,No,Full-Time
6388074643dcfc9d789f930d,56d62dc6ebdf10000667411e,APPROVED,2022-12-01T01:45:47.738000Z,2022-12-01T01:46:50.326000Z,2022-12-01T01:46:50.732000,2022-12-01T01:46:50.677278Z,63,C109FFJY,3160,Graduate degree (MA/MSc/MPhil/other),35,Male,White,United States,United States,United States,English,No,Full-Time
63880758feeffd6e3edb625e,62b8a08a9ff4c7c019c33208,APPROVED,2022-12-01T01:46:05.336000Z,2022-12-01T01:46:44.391000Z,2022-12-01T01:46:44.861000,2022-12-01T01:46:44.800513Z,40,C109FFJY,394,Graduate degree (MA/MSc/MPhil/other),58,Female,White,United States,United States,United States,English,No,Part-Time
6388075a8d1ad01964cd84f1,606e3ddf19540080228e3a0c,AWAITING REVIEW,2022-12-01T01:46:05.126000Z,2022-12-01T01:46:46.457000Z,,2022-12-01T01:46:46.808635Z,42,NOCODE,2482,Graduate degree (MA/MSc/MPhil/other),31,Female,White,United States,United States,United States,English,No,Full-Time
63880769c2ba187f0208ce09,5e937e8e4d246b6b4162ae72,APPROVED,2022-12-01T01:46:20.189000Z,2022-12-01T01:46:53.616000Z,2022-12-01T01:46:54.111000,2022-12-01T01:46:54.044458Z,34,C109FFJY,4024,Doctorate degree (PhD/other),33,Male,White,United States,United States,United States,English,No,Full-Time
6388078884be6e9750b6d87f,62c345831d3aed7142af2c6f,AWAITING REVIEW,2022-12-01T01:46:49.913000Z,2022-12-01T01:47:41.792000Z,,2022-12-01T01:47:42.168113Z,52,NOCODE,789,Graduate degree (MA/MSc/MPhil/other),53,Male,White,United States,United States,United States,English,No,Full-Time
638807a122069e53626d6929,614dd9c7fe3afb375e947a27,AWAITING REVIEW,2022-12-01T01:47:16.373000Z,2022-12-01T01:47:40.009000Z,,2022-12-01T01:47:40.361638Z,24,NOCODE,1976,Graduate degree (MA/MSc/MPhil/other),29,Female,Mixed,United States,United States,United States,Spanish,No,Full-Time
638807ac0b6ef82b59938e51,62ed458d61ebd1930833e95a,APPROVED,2022-12-01T01:47:34.257000Z,2022-12-01T01:48:33.924000Z,2022-12-01T01:48:34.430000,2022-12-01T01:48:34.347208Z,60,C109FFJY,739,Doctorate degree (PhD/other),58,Male,White,United States,United States,United States,English,No,Part-Time
638807b44b7a755bb2d13a65,62957302ad8c1756b553a298,APPROVED,2022-12-01T01:47:36.653000Z,2022-12-01T01:48:05.230000Z,2022-12-01T01:48:05.745000,2022-12-01T01:48:05.663894Z,29,C109FFJY,1040,Graduate degree (MA/MSc/MPhil/other),57,Male,White,United States,United States,United States,English,No,Part-Time
638807fb032956a180ebaef8,626f66da6044100d5c238a8c,AWAITING REVIEW,2022-12-01T01:48:48.117000Z,2022-12-01T01:50:09.547000Z,,2022-12-01T01:50:09.873329Z,82,NOCODE,106,Graduate degree (MA/MSc/MPhil/other),28,Male,Mixed,United States,United States,United States,English,No,Full-Time
6388083a83e6ca30c5cfd04b,634f87d42fa897f3a8e3acad,AWAITING REVIEW,2022-12-01T01:49:52.523000Z,2022-12-01T01:50:41.058000Z,,2022-12-01T01:50:41.459363Z,49,NOCODE,327,Doctorate degree (PhD/other),41,Female,Mixed,United States,United States,United States,English,No,Full-Time
6388083ecd1d50c6c9beca92,5fb97228ff45687f38da7813,APPROVED,2022-12-01T01:49:50.565000Z,2022-12-01T01:50:14.987000Z,2022-12-01T01:50:15.807000,2022-12-01T01:50:15.746712Z,25,C109FFJY,2806,Graduate degree (MA/MSc/MPhil/other),36,Male,White,United States,United States,United States,English,No,Full-Time
63880841d51cc6f88508ce1c,633b24012e9e5ee99690831b,AWAITING REVIEW,2022-12-01T01:50:03.647000Z,2022-12-01T01:51:10.846000Z,,2022-12-01T01:51:11.293546Z,68,NOCODE,60,Graduate degree (MA/MSc/MPhil/other),39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6388085bd3d4e9c392c22831,63457ca6ea7e55d2491ec3fc,APPROVED,2022-12-01T01:50:27.359000Z,2022-12-01T01:51:05.073000Z,2022-12-01T01:51:05.641000,2022-12-01T01:51:05.553516Z,38,C109FFJY,300,Doctorate degree (PhD/other),52,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6388087867a589c2caec72df,607d032ff575a93bdc070711,APPROVED,2022-12-01T01:50:51.397000Z,2022-12-01T01:51:29.463000Z,2022-12-01T01:51:29.897000,2022-12-01T01:51:29.825133Z,39,C109FFJY,931,Graduate degree (MA/MSc/MPhil/other),46,Male,White,United States,United States,United States,English,No,Full-Time
6388087e4bc5efdfc679dd20,5e45fe5a2d79940d7aee4922,APPROVED,2022-12-01T01:50:57.859000Z,2022-12-01T01:51:34.263000Z,2022-12-01T01:51:34.783000,2022-12-01T01:51:34.717763Z,37,C109FFJY,1225,Graduate degree (MA/MSc/MPhil/other),28,Female,White,United States,United States,United States,English,No,Full-Time
638808900f580dafd8ab8230,5e14d563c4e155ae93907ae1,APPROVED,2022-12-01T01:51:12.431000Z,2022-12-01T01:51:53.451000Z,2022-12-01T01:51:54.736000,2022-12-01T01:51:54.679035Z,42,C109FFJY,3684,Graduate degree (MA/MSc/MPhil/other),47,Male,White,United States,United States,United States,Greek,No,Part-Time
638808b99e62aff88e529892,5fb9b9c1c62f408e51e09e32,APPROVED,2022-12-01T01:52:06.190000Z,2022-12-01T01:54:36.287000Z,2022-12-01T01:54:36.694000,2022-12-01T01:54:36.630891Z,151,C109FFJY,2675,Doctorate degree (PhD/other),69,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638808ef3ae535fa53d13a6f,629534afc0924e49e1464589,APPROVED,2022-12-01T01:52:50.024000Z,2022-12-01T01:53:21.028000Z,2022-12-01T01:53:21.434000,2022-12-01T01:53:21.350015Z,32,C109FFJY,1414,Graduate degree (MA/MSc/MPhil/other),36,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638808f8c64905c0b3196ec2,62d9905bbaae7f1e0113c6e6,AWAITING REVIEW,2022-12-01T01:53:03.419000Z,2022-12-01T01:54:02.314000Z,,2022-12-01T01:54:02.646773Z,59,NOCODE,67,Graduate degree (MA/MSc/MPhil/other),51,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6388090534a93cdba20da6cd,5f47f19248a89010ebae8705,AWAITING REVIEW,2022-12-01T01:53:15.849000Z,2022-12-01T01:53:56.607000Z,,2022-12-01T01:53:56.924564Z,41,NOCODE,762,Graduate degree (MA/MSc/MPhil/other),37,Female,White,United States,United States,United States,English,No,Full-Time
63880911e3be7180d4c227df,6051536b3e81428095504b35,AWAITING REVIEW,2022-12-01T01:53:25.724000Z,2022-12-01T01:54:25.337000Z,,2022-12-01T01:54:25.669804Z,60,NOCODE,3029,Graduate degree (MA/MSc/MPhil/other),63,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638809247ef990f796264a6c,610f326ceebada4236a67080,AWAITING REVIEW,2022-12-01T01:53:43.978000Z,2022-12-01T01:55:31.673000Z,,2022-12-01T01:55:32.037721Z,108,NOCODE,2997,Graduate degree (MA/MSc/MPhil/other),57,Male,White,United States,United States,United States,English,No,Full-Time
6388092a2da8fc1b06beca60,63615bfcd7a362fe3bb0842e,AWAITING REVIEW,2022-12-01T01:54:19.542000Z,2022-12-01T01:55:57.180000Z,,2022-12-01T01:55:57.496514Z,98,NOCODE,177,Graduate degree (MA/MSc/MPhil/other),32,Female,Other,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,Full-Time
638809befcafdc92a308cdbe,61fa945e5719bc09cb834f15,APPROVED,2022-12-01T01:56:18.584000Z,2022-12-01T01:56:47.047000Z,2022-12-01T01:56:47.516000,2022-12-01T01:56:47.445971Z,29,C109FFJY,1292,Doctorate degree (PhD/other),32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638809c50e507bd74caa0346,62b07fada18474adc21fa4b1,APPROVED,2022-12-01T01:56:26.836000Z,2022-12-01T01:58:14.808000Z,2022-12-01T01:58:15.264000,2022-12-01T01:58:15.186357Z,108,C109FFJY,389,Graduate degree (MA/MSc/MPhil/other),31,Male,Mixed,United States,United States,United States,English,No,Part-Time
638809d65004e3e5a4264a4e,626805a1a733f39a611c7064,APPROVED,2022-12-01T01:56:42.546000Z,2022-12-01T01:57:31.981000Z,2022-12-01T01:57:32.425000,2022-12-01T01:57:32.366697Z,50,C109FFJY,502,Doctorate degree (PhD/other),51,Male,White,United Kingdom,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638809da4b7a755bb2d13a78,5f1201f1c1ac1410a8f39a21,APPROVED,2022-12-01T01:56:45.164000Z,2022-12-01T01:57:14.542000Z,2022-12-01T01:57:14.958000,2022-12-01T01:57:14.885259Z,30,C109FFJY,1956,Graduate degree (MA/MSc/MPhil/other),25,Female,Asian,United States,United States,United States,Tamil,No,Full-Time
638809efce5ec9e3fcf2696f,5ca5435273897b0001de44ff,APPROVED,2022-12-01T01:57:06.322000Z,2022-12-01T01:57:41.013000Z,2022-12-01T01:57:41.407000,2022-12-01T01:57:41.350006Z,35,C109FFJY,3495,Doctorate degree (PhD/other),34,Male,Asian,United States,United States,United States,English,No,Full-Time
638809f2401ee8912e7fa110,5d58d7d6280de7001aa7952a,AWAITING REVIEW,2022-12-01T01:57:09.372000Z,2022-12-01T01:57:48.297000Z,,2022-12-01T01:57:48.656525Z,39,NOCODE,1334,Graduate degree (MA/MSc/MPhil/other),38,Female,Mixed,United States,United States,United States,English,No,Full-Time
63880a013ae535fa53d13a7f,62dc177e02f82aabb20aebc2,AWAITING REVIEW,2022-12-01T01:57:25.737000Z,2022-12-01T01:58:24.768000Z,,2022-12-01T01:58:25.293220Z,60,NOCODE,356,Graduate degree (MA/MSc/MPhil/other),62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63880a11032956a180ebaf19,6361482ed4c29c255c584b0f,AWAITING REVIEW,2022-12-01T01:57:45.480000Z,2022-12-01T01:59:20.934000Z,,2022-12-01T01:59:21.285580Z,96,NOCODE,200,Graduate degree (MA/MSc/MPhil/other),33,Male,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
63880a1320b8fc333bb33db8,5d41e832b0ca7200169d857e,APPROVED,2022-12-01T01:57:44.326000Z,2022-12-01T01:58:25.487000Z,2022-12-01T01:58:25.933000,2022-12-01T01:58:25.869808Z,42,C109FFJY,3065,Graduate degree (MA/MSc/MPhil/other),84,Male,White,United States,United States,United States,English,No,Full-Time
63880a2a1e989f5e4e9f933c,6365b83b80397324720dc562,AWAITING REVIEW,2022-12-01T01:58:05.999000Z,2022-12-01T01:59:12.591000Z,,2022-12-01T01:59:12.983112Z,67,NOCODE,231,Graduate degree (MA/MSc/MPhil/other),59,Female,White,United States,United States,United States,English,No,Part-Time
63880a363292de37c8f0caf8,62bdadf07a2fd70b3257e791,APPROVED,2022-12-01T01:58:18.451000Z,2022-12-01T01:58:52.279000Z,2022-12-01T01:58:52.668000,2022-12-01T01:58:52.595295Z,34,C109FFJY,675,Graduate degree (MA/MSc/MPhil/other),30,Female,White,United States,United States,United States,English,No,Part-Time
63880a442b01704a5336c126,614e2b2bd900d5f91096ac12,APPROVED,2022-12-01T01:58:30.019000Z,2022-12-01T01:58:55.679000Z,2022-12-01T01:58:56.116000,2022-12-01T01:58:56.050789Z,26,C109FFJY,2799,Doctorate degree (PhD/other),37,Male,White,United States,United States,United States,English,No,Full-Time
63880a5f1e989f5e4e9f933e,5e0413f6d62abeed46e254f6,APPROVED,2022-12-01T01:58:57.530000Z,2022-12-01T01:59:16.930000Z,2022-12-01T01:59:17.376000,2022-12-01T01:59:17.314971Z,20,C109FFJY,826,Graduate degree (MA/MSc/MPhil/other),24,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63880a90d3e4e1a84f240c4c,5baa535fa3c9170001156197,AWAITING REVIEW,2022-12-01T01:59:44.527000Z,2022-12-01T02:00:33.281000Z,,2022-12-01T02:00:33.695231Z,49,NOCODE,3944,Graduate degree (MA/MSc/MPhil/other),32,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
63880a958e47252853240c3b,62aa4399fa1aadf5ab91fff8,AWAITING REVIEW,2022-12-01T01:59:54.334000Z,2022-12-01T02:01:35.032000Z,,2022-12-01T02:01:35.453718Z,101,NOCODE,636,Graduate degree (MA/MSc/MPhil/other),50,Male,White,United States,United States,United States,English,No,Part-Time
63880ab3911bb613c9938e4a,6346ec54d92718e50403c433,AWAITING REVIEW,2022-12-01T02:00:25.818000Z,2022-12-01T02:01:39.447000Z,,2022-12-01T02:01:39.851972Z,74,NOCODE,133,Graduate degree (MA/MSc/MPhil/other),36,Male,White,United States,United States,United States,English,No,Full-Time
63880ae34cf2f7133d9f92c9,6310f7cc10a0cd8f6156091f,APPROVED,2022-12-01T02:01:12.469000Z,2022-12-01T02:01:51.077000Z,2022-12-01T02:01:51.542000,2022-12-01T02:01:51.481096Z,39,C109FFJY,524,Graduate degree (MA/MSc/MPhil/other),51,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63880af0e5db374086cfd030,5d654282986878001c2a5db7,APPROVED,2022-12-01T02:01:20.109000Z,2022-12-01T02:02:21.394000Z,2022-12-01T02:02:21.856000,2022-12-01T02:02:21.799923Z,62,C109FFJY,2889,Graduate degree (MA/MSc/MPhil/other),40,Female,White,United States,United States,United States,English,No,Full-Time
63880affb14fd1a221d563b3,60e88e0b7d305b5fbae3ebef,APPROVED,2022-12-01T02:01:38.619000Z,2022-12-01T02:02:07.601000Z,2022-12-01T02:02:08.079000,2022-12-01T02:02:08.012354Z,29,C109FFJY,2866,Doctorate degree (PhD/other),40,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
63880b28c144e55532d33336,60b9689dc626572895cb801b,APPROVED,2022-12-01T02:02:18.846000Z,2022-12-01T02:03:02.982000Z,2022-12-01T02:03:03.390000,2022-12-01T02:03:03.312838Z,45,C109FFJY,1745,Graduate degree (MA/MSc/MPhil/other),41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63880b624dd0b2731ab6bafa,5bc913d99427200001dd47f5,AWAITING REVIEW,2022-12-01T02:03:22.829000Z,2022-12-01T02:04:15.626000Z,,2022-12-01T02:04:15.960751Z,53,NOCODE,2708,Graduate degree (MA/MSc/MPhil/other),73,Female,White,United States,United States,United States,English,No,Part-Time
63880bbd26f6599e03f0cb22,63634ff1946419e7cc90c634,APPROVED,2022-12-01T02:04:48.585000Z,2022-12-01T02:05:20.938000Z,2022-12-01T02:05:21.356000,2022-12-01T02:05:21.290546Z,33,C109FFJY,214,Doctorate degree (PhD/other),52,Male,Asian,United Kingdom,United States,United States,English,No,Full-Time
63880bf11c4b8424c39fcd06,5f420cd40061580008f221a9,APPROVED,2022-12-01T02:05:40.322000Z,2022-12-01T02:06:29.846000Z,2022-12-01T02:06:30.340000,2022-12-01T02:06:30.248563Z,50,C109FFJY,1220,Graduate degree (MA/MSc/MPhil/other),50,Female,White,United States,United States,United States,English,No,Full-Time
63880c0d4b173200849d96c1,5d4b1c73cfe6e90017ad8990,APPROVED,2022-12-01T02:06:10.011000Z,2022-12-01T02:07:41.397000Z,2022-12-01T02:07:41.886000,2022-12-01T02:07:41.822416Z,92,C109FFJY,3878,Graduate degree (MA/MSc/MPhil/other),27,Male,Black,Nigeria,United States,United States,French,Yes,Full-Time
63880c28d3d4e9c392c22847,5898b6e256357700011c2c6b,APPROVED,2022-12-01T02:06:34.766000Z,2022-12-01T02:07:06.492000Z,2022-12-01T02:07:06.909000,2022-12-01T02:07:06.844072Z,32,C109FFJY,4373,Doctorate degree (PhD/other),65,Male,White,United States,United States,United States,English,No,Full-Time
63880c2dcabaa8be1779dccd,61210b5c3f465c51a7f4166a,APPROVED,2022-12-01T02:06:50.851000Z,2022-12-01T02:08:34.730000Z,2022-12-01T02:08:35.234000,2022-12-01T02:08:35.142028Z,104,C109FFJY,2443,Graduate degree (MA/MSc/MPhil/other),37,Female,White,United States,United States,United States,English,No,Full-Time
63880c31c4442652299fcd67,5e976f67be609822f1146463,AWAITING REVIEW,2022-12-01T02:06:45.433000Z,2022-12-01T02:07:18.229000Z,,2022-12-01T02:07:18.572679Z,33,NOCODE,2503,Graduate degree (MA/MSc/MPhil/other),52,Male,White,United States,United States,United States,English,No,Part-Time
63880c39c4442652299fcd68,5dfe8e7bdc8535b21b18ea2f,AWAITING REVIEW,2022-12-01T02:06:55.286000Z,2022-12-01T02:08:05.595000Z,,2022-12-01T02:08:05.980765Z,71,NOCODE,4197,Graduate degree (MA/MSc/MPhil/other),42,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63880c5bc5ade136a4eb1c8b,5b6f49b7d60bdd0001ade437,APPROVED,2022-12-01T02:07:25.745000Z,2022-12-01T02:08:18.683000Z,2022-12-01T02:08:19.229000,2022-12-01T02:08:19.167963Z,53,C109FFJY,4083,Graduate degree (MA/MSc/MPhil/other),67,Male,White,United States,United States,United States,English,No,Part-Time
63880c5f48d5cfbc06d56356,5f3e5e066dfaa70464615447,APPROVED,2022-12-01T02:07:35.939000Z,2022-12-01T02:08:54.238000Z,2022-12-01T02:08:54.717000,2022-12-01T02:08:54.653931Z,79,C109FFJY,2566,Graduate degree (MA/MSc/MPhil/other),46,Female,Black,United States,United States,United States,English,No,Full-Time
63880c695ac45b262b0da725,5f36cb5c5a67570e141f4ef3,APPROVED,2022-12-01T02:07:41.597000Z,2022-12-01T02:08:30.750000Z,2022-12-01T02:08:31.211000,2022-12-01T02:08:31.138784Z,50,C109FFJY,2722,Graduate degree (MA/MSc/MPhil/other),51,Male,White,United States,United States,United States,English,Yes,Full-Time
63880c7d537a017a6a52854c,5be87e33a14b540001aa2ea5,APPROVED,2022-12-01T02:07:59.488000Z,2022-12-01T02:08:21.054000Z,2022-12-01T02:08:21.482000,2022-12-01T02:08:21.421038Z,22,C109FFJY,3293,Doctorate degree (PhD/other),32,Female,White,United States,United States,United States,English,No,Full-Time
63880c85a0fbfed448938e00,63686d18c3ed2b47b0bc5d21,AWAITING REVIEW,2022-12-01T02:08:07.728000Z,2022-12-01T02:09:01.529000Z,,2022-12-01T02:09:02.147543Z,54,NOCODE,88,Graduate degree (MA/MSc/MPhil/other),74,Female,Other,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63880c945be5ef4993ab8208,5a2ee8005458fd00017bd0ae,APPROVED,2022-12-01T02:08:21.777000Z,2022-12-01T02:08:44.421000Z,2022-12-01T02:08:44.884000,2022-12-01T02:08:44.814753Z,23,C109FFJY,1284,Graduate degree (MA/MSc/MPhil/other),27,Male,White,United States,United States,United States,English,No,Full-Time
63880ca8bbff8bfe5aaa0338,61fa94015719bc09cb834e2e,AWAITING REVIEW,2022-12-01T02:08:43.253000Z,2022-12-01T02:09:32.394000Z,,2022-12-01T02:09:32.760129Z,50,NOCODE,1344,Graduate degree (MA/MSc/MPhil/other),49,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63880cb6f2388d664ecfd048,632e4a1fa11dcc4c6557d281,APPROVED,2022-12-01T02:08:54.869000Z,2022-12-01T02:09:15.159000Z,2022-12-01T02:09:15.625000,2022-12-01T02:09:15.557210Z,21,C109FFJY,265,Graduate degree (MA/MSc/MPhil/other),21,Male,White,United States,United States,United States,English,Yes,Full-Time
63880ce1ac5a4400c708cdcd,55abb1a5fdf99b501fab62e3,APPROVED,2022-12-01T02:09:41.698000Z,2022-12-01T02:10:33.196000Z,2022-12-01T02:10:33.606000,2022-12-01T02:10:33.520101Z,52,C109FFJY,4512,Graduate degree (MA/MSc/MPhil/other),79,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63880ce9cbe16ec2561ca03e,5ef00061e45c1f1988455df5,APPROVED,2022-12-01T02:09:48.315000Z,2022-12-01T02:10:13.520000Z,2022-12-01T02:10:13.906000,2022-12-01T02:10:13.848607Z,26,C109FFJY,2521,Graduate degree (MA/MSc/MPhil/other),26,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63880d1279539c7d21b6bb36,58f0fca0d40252000192f201,APPROVED,2022-12-01T02:10:30.269000Z,2022-12-01T02:11:07.984000Z,2022-12-01T02:11:08.470000,2022-12-01T02:11:08.410418Z,38,C109FFJY,5548,Graduate degree (MA/MSc/MPhil/other),41,Male,White,United States,United States,United States,English,No,Full-Time
63880d1a34a93cdba20da717,5aad9c53c4914b0001a39659,AWAITING REVIEW,2022-12-01T02:10:39.114000Z,2022-12-01T02:12:33.381000Z,,2022-12-01T02:12:33.756960Z,115,NOCODE,2657,Graduate degree (MA/MSc/MPhil/other),DATA_EXPIRED,Female,White,United States,United States,United States,English,No,Full-Time
63880d1b5ac45b262b0da72b,59ff47d47ecfc50001be0555,APPROVED,2022-12-01T02:10:38.360000Z,2022-12-01T02:11:10.696000Z,2022-12-01T02:11:11.114000,2022-12-01T02:11:11.048243Z,33,C109FFJY,3296,Graduate degree (MA/MSc/MPhil/other),42,Male,White,United States,United States,United States,English,No,Full-Time
63880d2130078ee2bbcd84f3,5f985a6faf071810974a32f8,APPROVED,2022-12-01T02:10:46.135000Z,2022-12-01T02:11:26.350000Z,2022-12-01T02:11:26.816000,2022-12-01T02:11:26.758763Z,41,C109FFJY,3406,Doctorate degree (PhD/other),34,Male,White,United States,United States,United States,English,No,Full-Time
63880d2de1c1e36e04240c16,5f22bdb732432502a2615f3f,APPROVED,2022-12-01T02:10:56.025000Z,2022-12-01T02:11:22.226000Z,2022-12-01T02:11:22.648000,2022-12-01T02:11:22.586386Z,27,C109FFJY,2325,Graduate degree (MA/MSc/MPhil/other),31,Female,White,United States,United States,United States,English,No,Part-Time
63880dd87c5ee553c9938e34,62cf1b74abd9894b74d28a00,APPROVED,2022-12-01T02:13:46.897000Z,2022-12-01T02:15:31.143000Z,2022-12-01T02:15:31.606000,2022-12-01T02:15:31.526956Z,105,C109FFJY,575,Graduate degree (MA/MSc/MPhil/other),30,Male,White,United States,United States,United States,English,Yes,Part-Time
63880de94cf2f7133d9f92ef,60721a45b75cb8f4b00abd05,APPROVED,2022-12-01T02:14:05.212000Z,2022-12-01T02:16:45.634000Z,2022-12-01T02:16:46.049000,2022-12-01T02:16:45.987317Z,161,C109FFJY,2238,Graduate degree (MA/MSc/MPhil/other),33,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63880df2e049b1c0e9255f89,5c27e76978fad500019328cc,APPROVED,2022-12-01T02:14:13.016000Z,2022-12-01T02:14:38.104000Z,2022-12-01T02:14:38.612000,2022-12-01T02:14:38.530243Z,26,C109FFJY,4307,Graduate degree (MA/MSc/MPhil/other),38,Male,White,United States,United States,United States,English,No,Full-Time
63880df606ad58cf24d56355,61086359aa7aece92b0733e3,AWAITING REVIEW,2022-12-01T02:14:16.274000Z,2022-12-01T02:14:42.946000Z,,2022-12-01T02:14:43.264198Z,27,NOCODE,450,Graduate degree (MA/MSc/MPhil/other),25,Female,Other,United States,United States,United States,Portuguese,No,Full-Time
63880dfacc60ea742faa037e,630bbdba33a8711f454d81d9,APPROVED,2022-12-01T02:14:23.889000Z,2022-12-01T02:15:45.499000Z,2022-12-01T02:15:45.896000,2022-12-01T02:15:45.835408Z,82,C109FFJY,326,Graduate degree (MA/MSc/MPhil/other),55,Male,Black,United States,United States,United States,English,No,Full-Time
63880e1a17ee2f9273f0cac8,5f4f9bc1f7598f06b2dc816f,APPROVED,2022-12-01T02:14:53.787000Z,2022-12-01T02:15:30.451000Z,2022-12-01T02:15:30.929000,2022-12-01T02:15:30.854411Z,37,C109FFJY,2496,Graduate degree (MA/MSc/MPhil/other),69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63880e239a922e697ff0cad8,5f496b791798ec4d6340620d,APPROVED,2022-12-01T02:15:02.829000Z,2022-12-01T02:15:37.320000Z,2022-12-01T02:15:37.773000,2022-12-01T02:15:37.698806Z,35,C109FFJY,2307,Graduate degree (MA/MSc/MPhil/other),33,Male,White,United States,United States,United States,English,No,Full-Time
63880e3554cad81d8c240c08,61036c39549abd4fa911d139,APPROVED,2022-12-01T02:15:37.217000Z,2022-12-01T02:16:26.143000Z,2022-12-01T02:16:26.643000,2022-12-01T02:16:26.582953Z,49,C109FFJY,1734,Doctorate degree (PhD/other),41,Male,White,Canada,United States,United States,English,No,Full-Time
63880e5a24c36cbfd09fcd29,63461a2e4fbbd9b9d80197db,AWAITING REVIEW,2022-12-01T02:15:56.664000Z,2022-12-01T02:16:59.976000Z,,2022-12-01T02:17:00.305405Z,64,NOCODE,400,Graduate degree (MA/MSc/MPhil/other),30,Male,White,United States,United States,United States,English,No,Full-Time
63880e629ec6008267ebaefe,60fbed5d2532f7768e7b5a29,AWAITING REVIEW,2022-12-01T02:16:06.077000Z,2022-12-01T02:16:42.589000Z,,2022-12-01T02:16:42.922506Z,37,NOCODE,2891,Graduate degree (MA/MSc/MPhil/other),51,Male,White,United States,United States,United States,English,No,Full-Time
63880e696419b000b7b33d92,615009a911243c691332e533,AWAITING REVIEW,2022-12-01T02:16:13.297000Z,2022-12-01T02:16:48.297000Z,,2022-12-01T02:16:48.711921Z,35,NOCODE,1928,Graduate degree (MA/MSc/MPhil/other),40,Male,White,United States,United States,United States,English,No,Full-Time
