"","Participant.id","education","Age","Sex","Ethnicity.simplified","Student.status","Employment.status","treatment","response"
"844","633c837ff2fa9925c7abaf0b","medium",24,"Male","White","Yes","Full-Time",TRUE,-3
"845","633e64bfaab0e4bed6e5307d","high",44,"Male","Black","No","Full-Time",TRUE,-5
"846","633e64bfaab0e4bed6e5307d","high",44,"Male","Black","No","Full-Time",TRUE,-5
"847","633f46f05bc4c6198322424a","high",34,"Male","Asian","No","Full-Time",TRUE,2
"848","63403b7f3fd164408c5ad4b0","high",26,"Male","Black","No","Full-Time",FALSE,2
"849","6342679e9890a58b5f8d2965","medium",20,"Male","White","No","Unemployed (and job seeking)",FALSE,-8
"850","6343319a992461d9273f488a","low",46,"Male","White","No","Unemployed (and job seeking)",FALSE,8
"851","63457ca6ea7e55d2491ec3fc","high",52,"Male","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,4
"852","6345dc3fd19b0554d9d7b533","high",32,"Male","Asian","No","DATA_EXPIRED",TRUE,-4
"853","63460f79457f687948f53b88","high",32,"Male","Asian","Yes","Full-Time",TRUE,-2
"854","63460f79457f687948f53b88","high",32,"Male","Asian","Yes","Full-Time",TRUE,0
"855","63461a2e4fbbd9b9d80197db","high",30,"Male","White","No","Full-Time",TRUE,-2
"856","6346a6d8da090a1afa055a92","low",39,"Female","Black","DATA_EXPIRED","DATA_EXPIRED",TRUE,-10
"857","6346bd8d5499de9342b7f09d","medium",24,"Prefer not to say","Other","No","Other",TRUE,0
"858","6346ec54d92718e50403c433","high",36,"Male","White","No","Full-Time",FALSE,-1
"859","6348846ae221cb4a0efbf3f9","medium",79,"Female","White","No","Other",TRUE,-8
"860","634f87d42fa897f3a8e3acad","high",41,"Female","Mixed","No","Full-Time",FALSE,0
"861","6356ee35a32f19e14c149cb2","low",49,"Male","White","DATA_EXPIRED","DATA_EXPIRED",FALSE,-8
"862","636147e6e9cf6c805919fd56","low",25,"Male","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,-7
"863","6361482ed4c29c255c584b0f","high",33,"Male","DATA_EXPIRED","No","DATA_EXPIRED",TRUE,6
"864","6361482ed4c29c255c584b0f","high",33,"Male","DATA_EXPIRED","No","DATA_EXPIRED",FALSE,8
"865","636148d7c918791f6fc8d86c","low",33,"Male","White","No","Unemployed (and job seeking)",FALSE,-10
"866","636148f9ee2018e501d67e5b","low",25,"Male","Other","DATA_EXPIRED","DATA_EXPIRED",FALSE,-5
"867","636149c88d2d393decf957f7","low",36,"Male","White","No","Other",TRUE,-10
"868","63614a372fef8174fe8363f1","medium",20,"Male","White","Yes","Other",TRUE,8
"869","63614a4856d50185749ffb4e","low",30,"Male","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,3
"870","63614b359d18691d2dc8d8c6","medium",21,"Male","Mixed","Yes","Full-Time",FALSE,-2
"871","63614b359d18691d2dc8d8c6","medium",21,"Male","Mixed","Yes","Full-Time",FALSE,1
"872","63614d2f3531a1f02d12fe94","medium",23,"Male","Mixed","No","Full-Time",FALSE,2
"873","63614d7ed7516f2df577dd64","high",36,"Male","White","No","Full-Time",FALSE,-4
"874","63614ed8c5a922d6451c671c","medium",21,"Male","Asian","Yes","DATA_EXPIRED",TRUE,-8
"875","63614edb8ec467e6999ff831","high",32,"Male","Asian","No","Full-Time",FALSE,-2
"876","63614edb8ec467e6999ff831","high",32,"Male","Asian","No","Full-Time",FALSE,-2
"877","6361549b0d09a7c730e48290","low",32,"Male","Other","No","Unemployed (and job seeking)",FALSE,3
"878","636155188c3d0cbe9b1c674c","low",42,"Female","White","DATA_EXPIRED","DATA_EXPIRED",FALSE,0
"879","636159bba71cce7040de4058","low",30,"Male","Other","No","Unemployed (and job seeking)",FALSE,-5
"880","63615bfcd7a362fe3bb0842e","high",32,"Female","Other","DATA_EXPIRED","Full-Time",FALSE,-8
"881","636160b0c7170f08c87cbff0","low",31,"Male","White","DATA_EXPIRED","DATA_EXPIRED",FALSE,-2
"882","636163cbd59e832f1e77ddd9","high",28,"Male","White","No","Full-Time",TRUE,-4
"883","63616b8b1218cce9fea3d743","medium",33,"Male","White","No","DATA_EXPIRED",FALSE,2
"884","63616c1f79c995ecf0c8d8d2","low",36,"Male","White","No","Unemployed (and job seeking)",TRUE,8
"885","6361756f56d362fe1519fd18","medium",26,"Male","White","No","DATA_EXPIRED",TRUE,-4
"886","6361c30e6cce2905491c97de","medium",20,"Male","Other","Yes","Other",FALSE,-8
"887","6362ab21cc450adf951bd6a7","low",27,"Male","White","Yes","DATA_EXPIRED",TRUE,-4
"888","6362aca86b740b1ec4cb6efb","low",38,"Male","White","No","DATA_EXPIRED",TRUE,6
"889","63634ff1946419e7cc90c634","high",52,"Male","Asian","No","Full-Time",FALSE,5
"890","6364352eb4261be4d1ab49f7","low",21,"Male","Other","No","DATA_EXPIRED",FALSE,-4
"891","6364352eb4261be4d1ab49f7","low",21,"Male","Other","No","DATA_EXPIRED",TRUE,-4
"892","63653f3c9312ee57242d05a8","high",39,"Female","White","DATA_EXPIRED","Full-Time",TRUE,-9
"893","636577d277247b6a9c0dc54c","high",39,"Male","White","No","Full-Time",TRUE,0
"894","6365b83b80397324720dc562","high",59,"Female","White","No","Part-Time",FALSE,1
"895","6365b9324ce52c4f38eed7a0","low",18,"Female","Other","Yes","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-6
"896","63686d18c3ed2b47b0bc5d21","high",74,"Female","Other","Yes","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,4
"897","6369174d2ded623f59d94e9d","high",NA,"Female","White","No","DATA_EXPIRED",TRUE,-3
"898","636b228397b18fea42d5ba72","high",52,"Male","White","No","Unemployed (and job seeking)",FALSE,-5
"899","636bd30e14a5a0787697f56b","low",30,"Female","White","No","Part-Time",TRUE,-4
"900","63779fe532ef5774fc9d4f60","high",49,"Female","White","No","Part-Time",FALSE,-4
"901","637ce608b8f8f923bf784d84","high",55,"Female","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,2
"902","637e447c16e05f6828930612","high",67,"Male","White","No","DATA_EXPIRED",TRUE,9
"903","637e4f6a7d2ec33d650d63c0","high",27,"Female","White","No","Full-Time",TRUE,-3
"904","637e4fc1594d2ded19f7e071","high",56,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,10
"905","637e8687925784a886075bf4","medium",42,"Female","White","No","DATA_EXPIRED",TRUE,-4
"906","63813303bf22d37fba910c95","medium",49,"Female","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,10
"907","63816ab7e566c76641c681b6","high",30,"Male","Asian","No","DATA_EXPIRED",FALSE,-1
"908","63835373664722d949bab661","medium",56,"Female","White","No","Full-Time",TRUE,4
"909","6383d7db996c410171a65864","high",61,"Female","White","No","DATA_EXPIRED",TRUE,-2
"910","63842d7f1589f4e66ff7e0bc","medium",62,"Female","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,-10
"911","6384c52de6950f866e158fbe","high",67,"Female","White","No","Full-Time",TRUE,-4
"912","6384d4bc8b67be0a6cb53086","high",50,"Male","White","No","Part-Time",FALSE,4
"913","63851c4704abc2c8d096c2f4","low",55,"Female","White","No","DATA_EXPIRED",TRUE,6
"914","63856845134e9c850a9e38f7","high",65,"Female","White","No","DATA_EXPIRED",TRUE,0
"915","6385fc1b1894c581f720b296","low",49,"Female","White","No","DATA_EXPIRED",FALSE,-6
"916","638672145756739609b9eada","medium",62,"Female","White","No","Other",FALSE,-2
"917","6387984be099d077b7cd8508","medium",53,"Female","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,-6
"918","6387b490116b212b246d16f3","low",52,"Female","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,-9
"919","6387db71396bd54b2e9fcd09","high",71,"Female","White","No","DATA_EXPIRED",TRUE,-4
"920","6387dd229de5cc33630da6f8","medium",59,"Female","White","DATA_EXPIRED","DATA_EXPIRED",FALSE,-4
"921","6387f855e7b15e0cb89d96ba","high",49,"Male","White","No","Full-Time",TRUE,2
"922","6388be1ed32490be7b1dc0d0","low",51,"Female","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,4
"923","638a8d01f30315f8cfe73670","low",72,"Female","White","No","DATA_EXPIRED",FALSE,0
"924","638c01625c212d643526dfae","low",66,"Male","White","No","DATA_EXPIRED",FALSE,-10
"925","638e307425f63a35dc05efac","low",50,"Female","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,-8
